specimen_id,sweep_number,sampling_rate_hz,command_onset_s,command_offset_s,command_amplitude_pA,threshold_time_s,threshold_latency_after_offset_us,threshold_voltage_mV,peak_time_s,peak_voltage_mV,primary_count,sensitivity_width_ms,sensitivity_count,filtered_dvdt_at_offset_V_per_s,voltage_at_offset_mV,upstroke_engaged_at_offset,response_unit,stimulus_unit
324493977,16,200000.0,1.02,1.022995,770.000008198934,1.02314,144.9999999998397,-42.9375022649765,1.02348,25.812501087784767,0,0.25,1,8.901715788730003,-42.656250298023224,True,Volts,Amps
471087830,15,200000.0,1.02,1.022995,489.999985031631,1.023035,39.99999999981796,-48.00000041723251,1.02335,24.281250312924385,0,0.25,1,14.190171270203715,-48.68750274181366,True,Volts,Amps
475585413,12,200000.0,1.02,1.022995,340.000000376151,1.023195,199.99999999997797,-38.09375315904617,1.023615,35.00000014901161,0,0.25,1,13.697808196987053,-40.031250566244125,True,Volts,Amps
473943881,16,200000.0,1.02,1.022995,639.999997442686,1.02309,94.99999999995623,-41.062500327825546,1.02341,25.4062507301569,0,0.25,1,10.939558033498187,-40.50000011920929,True,Volts,Amps
464188580,19,200000.0,1.02,1.022995,820.000012335953,1.023195,199.99999999997797,-40.031250566244125,1.02354,25.062501430511475,0,0.25,1,17.43526757830761,-42.31250286102295,True,Volts,Amps
